type,name,latitude_deg,longitude_deg,iata_code
large_airport,Roland Garros Airport,-20.890087,55.518894,RUN
medium_airport,Rurutu Airport,-22.4340992,-151.3609924,RUR
medium_airport,Rutland - Southern Vermont Regional Airport,43.5294,-72.9496,RUT
medium_airport,Rubelsanto Airport,15.992,-90.445297,RUV
medium_airport,"Rørvik Airport, Ryum",64.83830261,11.14610004,RVK
medium_airport,Rovaniemi Airport,66.56479645,25.83040047,RVN
medium_airport,Tulsa Riverside Airport,36.0396,-95.984596,RVS
medium_airport,Redwood Falls Municipal Airport,44.547199,-95.082298,RWF
medium_airport,Rocky Mount Wilson Regional Airport,35.8563,-77.891899,RWI
medium_airport,Rawlins Municipal Airport/Harvey Field,41.80559921,-107.1999969,RWL
medium_airport,Rivne International Airport,50.60710144,26.14159966,RWN
medium_airport,Roxas Airport,11.59770012,122.7519989,RXS
medium_airport,Staroselye Airport,58.104198,38.929401,RYB
medium_airport,"Moss Airport, Rygge",59.378817,10.785439,RYG
medium_airport,Shaikh Zaid Airport,28.38389969,70.27960205,RYK
medium_airport,Royan-Médis Airport,45.628101,-0.9725,RYN
medium_airport,Santa Cruz Airport,-50.0165,-68.5792,RZA
medium_airport,Rzeszów-Jasionka Airport,50.109791,22.024155,RZE
medium_airport,Ramsar Airport,36.90701,50.687316,RZR
medium_airport,Rize–Artvin Airport,41.179766,40.848802,RZV
medium_airport,Juancho E. Yrausquin Airport,17.645351,-63.220571,SAB
medium_airport,Sacramento Executive Airport,38.51250076,-121.4929962,SAC
medium_airport,Santa Fe Municipal Airport,35.6171,-106.088997,SAF
medium_airport,Shirdi Airport,19.688752,74.377354,SAG
medium_airport,Sana'a International Airport,15.47630024,44.21969986,SAH
large_airport,Siem Reap-Angkor International Airport,13.369167,104.223056,SAI
large_airport,Monseñor Óscar Arnulfo Romero International Airport,13.4409,-89.055702,SAL
large_airport,San Diego International Airport,32.73360062,-117.1900024,SAN
medium_airport,Ramón Villeda Morales International Airport,15.4526,-87.923599,SAP
medium_airport,San Andros Airport,25.05380058,-78.0490036,SAQ
large_airport,San Antonio International Airport,29.533701,-98.469803,SAT
large_airport,Savannah Hilton Head International Airport,32.127602,-81.202103,SAV
large_airport,Istanbul Sabiha Gökçen International Airport,40.898602,29.3092,SAW
medium_airport,Siena-Ampugnano Airport,43.256302,11.255,SAY
medium_airport,Santa Barbara Municipal Airport,34.426201,-119.839996,SBA
medium_airport,San Bernardino International Airport,34.095402,-117.235001,SBD
medium_airport,Saint Barthélemy - Rémy de Haenen Airport,17.9044,-62.843601,SBH
medium_airport,Saint-Brieuc-Armor Airport,48.538628,-2.853518,SBK
medium_airport,Santa Ana Del Yacuma Airport,-13.76220036,-65.43520355,SBL
medium_airport,South Bend Regional Airport,41.708698,-86.317299,SBN
medium_airport,San Luis County Regional Airport,35.23680115,-120.6419983,SBP
medium_airport,Sabetta International Airport,71.219167,72.052222,SBT
medium_airport,Springbok Airport,-29.68930054,17.93959999,SBU
medium_airport,Sibu Airport,2.2616,111.985001,SBW
medium_airport,Salisbury Ocean City Wicomico Regional Airport,38.34049988,-75.51029968,SBY
medium_airport,Sibiu International Airport,45.785841,24.086666,SBZ
medium_airport,Deadhorse Airport,70.19470215,-148.4649963,SCC
medium_airport,State College Regional Airport,40.849374,-77.84852,SCE
medium_airport,Schenectady County Airport,42.85250092,-73.92890167,SCH
medium_airport,Paramillo Airport,7.80132,-72.202904,SCI
medium_airport,Stockton Metropolitan Airport,37.893279,-121.238079,SCK
large_airport,Comodoro Arturo Merino Benítez International Airport,-33.39300156,-70.78579712,SCL
medium_airport,Saarbrücken Airport,49.21459961,7.109509945,SCN
medium_airport,Aktau Airport,43.860093,51.09086,SCO
large_airport,Santiago-Rosalía de Castro Airport,42.896301,-8.41514,SCQ
medium_airport,Scandinavian Mountains Airport,61.158393,12.842503,SCR
medium_airport,Socotra International Airport,12.63070011,53.90579987,SCT
medium_airport,Antonio Maceo International Airport,19.96980095,-75.83540344,SCU
medium_airport,Suceava Stefan cel Mare Airport,47.6875,26.35409927,SCV
medium_airport,Syktyvkar Airport,61.64699936,50.8451004,SCW
medium_airport,Langebaanweg Airport,-32.96889877,18.1602993,SDB
medium_airport,Lubango Airport,-14.92469978,13.57499981,SDD
medium_airport,Vicecomodoro Angel D. La Paz Aragonés Airport,-27.76555634,-64.30999756,SDE
large_airport,Louisville Muhammad Ali International Airport,38.1744,-85.736,SDF
medium_airport,Sanandaj Airport,35.2458992,47.00920105,SDG
large_airport,Sendai Airport,38.139702,140.917007,SDJ
medium_airport,Sandakan Airport,5.900899887,118.0589981,SDK
medium_airport,Sundsvall-Härnösand Airport,62.52809906,17.44389915,SDL
medium_airport,Brown Field Municipal Airport,32.572639,-116.980019,SDM
medium_airport,Sand Point Airport,55.313908,-160.522099,SDP
large_airport,Las Américas International Airport,18.42970085,-69.66889954,SDQ
medium_airport,Seve Ballesteros-Santander Airport,43.427101,-3.82001,SDR
medium_airport,Sado Airport,38.06019974,138.4140015,SDS
medium_airport,Saidu Sharif Airport,34.813599,72.352798,SDT
medium_airport,Santos Dumont Airport,-22.9105,-43.163101,SDU
medium_airport,Sindhudurg Airport,16,73.533333,SDW
medium_airport,Sidney - Richland Regional Airport,47.705141,-104.194422,SDY
large_airport,Seattle–Tacoma International Airport,47.447943,-122.310276,SEA
medium_airport,Sabha Airport,26.992452,14.466162,SEB
medium_airport,Srednekolymsk Airport,67.4805,153.7364,SEK
medium_airport,London Southend Airport,51.570562,0.693627,SEN
medium_airport,Svetlogorsk Airport,66.839996,88.403336,SES
large_airport,Seychelles International Airport,-4.67434,55.521801,SEZ
medium_airport,Sfax Thyna International Airport,34.7179985,10.69099998,SFA
large_airport,Orlando Sanford International Airport,28.77759933,-81.23750305,SFB
medium_airport,San Fernando De Apure Airport,7.88332,-67.444,SFD
medium_airport,San Fernando Airport,16.5956,120.303001,SFE
medium_airport,Grand Case-Espérance Airport,18.099899,-63.047199,SFG
medium_airport,Kangerlussuaq Airport,67.010446,-50.715294,SFJ
medium_airport,Sauce Viejo Airport,-31.7117,-60.8117,SFN
large_airport,San Francisco International Airport,37.619806,-122.374821,SFO
medium_airport,Subic Bay International Airport / Naval Air Station Cubi Point,14.7944,120.271004,SFS
medium_airport,Skellefteå Airport,64.62480164,21.07690048,SFT
medium_airport,Surgut Airport,61.34370041,73.40180206,SGC
medium_airport,Sønderborg Airport,54.96440125,9.791729927,SGD
medium_airport,Siegerland Airport,50.707699,8.08297,SGE
medium_airport,Springfield Branson National Airport,37.245701,-93.388603,SGF
medium_airport,Springfield-Beckley Municipal Airport,39.84030151,-83.84020233,SGH
large_airport,Tan Son Nhat International Airport,10.8188,106.652,SGN
medium_airport,Sugar Land Regional Airport,29.62229919,-95.65650177,SGR
medium_airport,St George Regional Airport,37.036389,-113.510306,SGU
medium_airport,Songkhla Airport,7.186560154,100.6080017,SGZ
large_airport,Shanghai Hongqiao International Airport,31.198104,121.33426,SHA
medium_airport,Nakashibetsu Airport,43.57749939,144.9600067,SHB
medium_airport,Shenandoah Valley Regional Airport,38.263802,-78.8964,SHD
large_airport,Shenyang Taoxian International Airport,41.639801,123.483002,SHE
medium_airport,Miyako Shimojishima Airport,24.8267,125.144997,SHI
large_airport,Sharjah International Airport,25.3286,55.5172,SHJ
medium_airport,Shillong Airport,25.70359993,91.97869873,SHL
medium_airport,Nanki Shirahama Airport,33.66220093,135.3639984,SHM
large_airport,King Mswati III International Airport,-26.358611,31.716944,SHO
medium_airport,Sheridan County Airport,44.76919937,-106.9800034,SHR
medium_airport,Jingzhou Shashi Airport,30.29281,112.44854,SHS
medium_airport,Shepparton Airport,-36.428341,145.391473,SHT
medium_airport,Shreveport Regional Airport,32.446602,-93.8256,SHV
medium_airport,Sharurah Domestic Airport,17.4669,47.121399,SHW
medium_airport,Xi'an Xiguan Airport,34.376701,109.120003,SIA
large_airport,Amílcar Cabral International Airport,16.7414,-22.9494,SID
medium_airport,Fernando Luis Ribas Dominicci Airport,18.45680046,-66.09809875,SIG
medium_airport,Siglufjörður Airport,66.137847,-18.908157,SIJ
large_airport,Singapore Changi Airport,1.35019,103.994003,SIN
medium_airport,Smithton Airport,-40.83499908,145.0839996,SIO
medium_airport,Simferopol International Airport,45.0522,33.975101,SIP
medium_airport,Sion Airport,46.219166,7.326944,SIR
medium_airport,Sishen Airport,-27.6486,22.9993,SIS
medium_airport,Sitka Rocky Gutierrez Airport,57.04710007,-135.3619995,SIT
large_airport,Norman Y. Mineta San Jose International Airport,37.362452,-121.929188,SJC
large_airport,Los Cabos International Airport,23.151919,-109.720731,SJD
medium_airport,Jorge E. Gonzalez Torres Airport,2.57969,-72.6394,SJE
medium_airport,San Jose Airport,12.36149979,121.0469971,SJI
large_airport,Sarajevo International Airport,43.8246,18.331499,SJJ
medium_airport,Professor Urbano Ernesto Stumpf Airport,-23.2292,-45.8615,SJK
medium_airport,São Gabriel da Cachoeira Airport,-0.14835,-66.9855,SJL
medium_airport,Juan Santamaría International Airport,9.99386,-84.208801,SJO
medium_airport,Prof. Eribelto Manoel Reino State Airport,-20.817113,-49.406963,SJP
large_airport,Luis Munoz Marin International Airport,18.4394,-66.001801,SJU
medium_airport,Shijiazhuang Zhengding International Airport,38.280701,114.696999,SJW
medium_airport,Sartaneja Airport,18.3561,-88.130798,SJX
medium_airport,Seinäjoki Airport,62.692101,22.8323,SJY
medium_airport,São Jorge Airport,38.665501,-28.1758,SJZ
medium_airport,Robert L. Bradshaw International Airport,17.31119919,-62.71870041,SKB
medium_airport,Samarkand Airport,39.70050049,66.9838028,SKD
medium_airport,Skien Airport,59.185001,9.56694,SKE
large_airport,Thessaloniki Macedonia International Airport,40.51928,22.970009,SKG
medium_airport,"Stokmarknes Airport, Skagen",68.578827,15.033417,SKN
medium_airport,Sadiq Abubakar III International Airport,12.91629982,5.207190037,SKO
large_airport,Skopje International Airport,41.958087,21.622581,SKP
medium_airport,Sialkot International Airport,32.535557,74.363892,SKT
medium_airport,Saint Catherine International Airport,28.684601,34.062681,SKV
medium_airport,Saransk Airport,54.1251297,45.21225739,SKX
medium_airport,Sukkur Airport,27.72200012,68.79170227,SKZ
medium_airport,Martin Miguel De Guemes International Airport,-24.8560009,-65.48619843,SLA
large_airport,Salt Lake City International Airport,40.78886,-111.979866,SLC
medium_airport,Sliač Airport,48.63779831,19.13409996,SLD
medium_airport,Salem-Willamette Valley Airport/McNary Field,44.9095,-123.002998,SLE
medium_airport,Adirondack Regional Airport,44.38691,-74.204629,SLK
medium_airport,Salalah Airport,17.0387001,54.09130096,SLL
medium_airport,Salamanca Airport,40.952099,-5.50199,SLM
medium_airport,Salina Municipal Airport,38.79100037,-97.65219879,SLN
medium_airport,Ponciano Arriaga International Airport,22.25429916,-100.9309998,SLP
medium_airport,George F. L. Charles Airport,14.0202,-60.992901,SLU
medium_airport,Plan De Guadalupe International Airport,25.544145,-100.930195,SLW
medium_airport,Salekhard Airport,66.59079742,66.61100006,SLY
medium_airport,Marechal Cunha Machado International Airport,-2.58536,-44.2341,SLZ
medium_airport,Santa Maria Airport,36.97140121,-25.17060089,SMA
medium_airport,Lake Cumberland Regional Airport,37.05339813,-84.61589813,SME
large_airport,Sacramento International Airport,38.6954,-121.591003,SMF
medium_airport,Samos Airport,37.689999,26.911699,SMI
medium_airport,Stella Maris Airport,23.582317,-75.268621,SML
medium_airport,Lemhi County Airport,45.122233,-113.88196,SMN
medium_airport,Santa Monica Municipal Airport,34.0158,-118.450996,SMO
medium_airport,Simón Bolívar International Airport,11.1196,-74.2306,SMR
medium_airport,Sainte Marie Airport,-17.093901,49.8158,SMS
medium_airport,Samedan Airport,46.5341,9.88411,SMV
medium_airport,Smara Airport,26.731987,-11.683655,SMW
medium_airport,Santa Maria Public Airport Captain G Allan Hancock Field,34.898899,-120.457001,SMX
large_airport,John Wayne Orange County International Airport,33.675701,-117.867996,SNA
medium_airport,Snake Bay Airport,-11.417674,130.648481,SNB
medium_airport,General Ulpiano Paez Airport,-2.210057,-80.985067,SNC
medium_airport,Preguiça Airport,16.588852,-24.284132,SNE
medium_airport,Sub Teniente Nestor Arias Airport,10.2787,-68.755203,SNF
large_airport,Shannon Airport,52.702,-8.92482,SNN
medium_airport,Sakon Nakhon Airport,17.19510078,104.1190033,SNO
medium_airport,St Paul Island Airport,57.166311,-170.222555,SNP
medium_airport,Saint-Nazaire-Montoir Airport,47.31142,-2.152634,SNR
medium_airport,Salinas Municipal Airport,36.66279984,-121.6060028,SNS
medium_airport,Abel Santamaria Airport,22.492201,-79.943604,SNU
medium_airport,Santa Elena de Uairen Airport,4.555,-61.150002,SNV
medium_airport,Thandwe Airport,18.46069908,94.30010223,SNW
medium_airport,Sidney Municipal Airport Lloyd W Carr Field,41.101299,-102.985001,SNY
medium_airport,Hévíz–Balaton Airport,46.686391,17.159084,SOB
medium_airport,Adisumarmo International Airport,-7.516044,110.757492,SOC
large_airport,Sofia Airport,42.696357,23.417671,SOF
medium_airport,Sørkjosen Airport,69.786797,20.9594,SOJ
medium_airport,San Tomé Airport,8.945146561,-64.1510849,SOM
medium_airport,Santo Pekoa International Airport,-15.50500011,167.2200012,SON
medium_airport,Söderhamn Airport,61.261501,17.0991,SOO
medium_airport,Domine Eduard Osok Airport,-0.894,131.287,SOQ
medium_airport,Sodankyla Airport,67.39499664,26.61910057,SOT
medium_airport,Southampton Airport,50.950298,-1.3568,SOU
medium_airport,Show Low Regional Airport,34.264062,-110.007091,SOW
medium_airport,La Palma Airport,28.626499,-17.7556,SPC
medium_airport,Saidpur Airport,25.75919914,88.9088974,SPD
medium_airport,Abraham Lincoln Capital Airport,39.844101,-89.677902,SPI
medium_airport,Saipan International Airport,15.119,145.729004,SPN
medium_airport,Menongue Airport,-14.6576004,17.71980095,SPP
medium_airport,John Greif II Airport,17.9139,-87.9711,SPR
medium_airport,Wichita Falls Municipal Airport / Sheppard Air Force Base,33.9888,-98.491898,SPS
medium_airport,Split Airport,43.538898,16.298,SPU
medium_airport,Sphinx International Airport,30.108078,30.889252,SPX
medium_airport,San Pedro Airport,4.74672,-6.66082,SPY
medium_airport,Shangrao Sanqingshan Airport,28.3797,117.9643,SQD
medium_airport,Tebelian Airport,-0.045214,111.458049,SQG
medium_airport,Sanming Shaxian Airport,26.4263,117.8336,SQJ
medium_airport,San Carlos Airport,37.51313,-122.250838,SQL
medium_airport,Storuman Airport,64.960899,17.6966,SQO
medium_airport,Šiauliai International Airport,55.89390182,23.39500046,SQQ
medium_airport,Skive Airport,56.550201,9.17298,SQW
medium_airport,Alcantarí Airport,-19.246835,-65.149611,SRE
medium_airport,Achmad Yani Airport,-6.970732,110.373244,SRG
medium_airport,"Stord Airport, Sørstokken",59.791901,5.34085,SRP
large_airport,Sarasota Bradenton International Airport,27.394631,-82.554359,SRQ
medium_airport,Soroti Airport,1.727689981,33.62279892,SRT
medium_airport,Sirt International Airport / Ghardabiya Airbase,31.063499,16.594999,SRX
medium_airport,Sari Dasht-e Naz International Airport,36.644408,53.188761,SRY
medium_airport,El Trompillo Airport,-17.81159973,-63.17150116,SRZ
large_airport,Deputado Luiz Eduardo Magalhães International Airport,-12.908611,-38.322498,SSA
medium_airport,Solapur Airport,17.62800026,75.93479919,SSE
medium_airport,Stinson Municipal Airport,29.33699989,-98.47109985,SSF
medium_airport,Malabo Airport,3.755270004,8.708720207,SSG
large_airport,Sharm El Sheikh International Airport,27.977272,34.394717,SSH
medium_airport,St Simons Island Airport,31.1518,-81.391296,SSI
medium_airport,"Sandnessjøen Airport, Stokka",65.956802,12.4689,SSJ
medium_airport,Santa Teresita Airport,-36.5423,-56.7218,SST
medium_airport,Mbanza Congo Airport,-6.269899845,14.24699974,SSY
medium_airport,Santos Nero Moura Air Base / Guarujá Airport,-23.928192,-46.300195,SSZ
medium_airport,Stauning Vestjylland  Airport,55.990101,8.35391,STA
medium_airport,Miguel Urdaneta Fernández Airport,8.97455,-71.943253,STB
medium_airport,Saint Cloud Regional Airport,45.5466,-94.059898,STC
medium_airport,Mayor Buenaventura Vivas International Airport,7.56538,-72.035103,STD
medium_airport,St George Airport,56.577345,-169.663823,STG
medium_airport,Cibao International Airport,19.40609932,-70.60469818,STI
medium_airport,Rosecrans Memorial Airport,39.77190018,-94.90969849,STJ
large_airport,St. Louis Lambert International Airport,38.748697,-90.370003,STL
medium_airport,Santarém - Maestro Wilson Fonseca International Airport,-2.422423,-54.79306,STM
large_airport,London Stansted Airport,51.884998,0.235,STN
large_airport,Stuttgart Airport,48.689899,9.22196,STR
medium_airport,Charles M. Schulz Sonoma County Airport,38.50899887,-122.8130035,STS
medium_airport,Cyril E. King Airport,18.337091,-64.977251,STT
medium_airport,Surat Airport,21.1141,72.741798,STV
medium_airport,Stavropol Shpakovskoye Airport,45.10919952,42.1128006,STW
medium_airport,Henry E Rohlsen Airport,17.701567,-64.801634,STX
medium_airport,Nueva Hesperides International Airport,-31.438499,-57.985298,STY
large_airport,Juanda International Airport,-7.37983,112.787003,SUB
medium_airport,Lamezia Terme Sant'Eufemia International Airport,38.905197,16.243762,SUF
medium_airport,Surigao Airport,9.755838326,125.4809475,SUG
medium_airport,Sukhumi Babushara /  Vladislav Ardzinba International Airport,42.8582,41.128101,SUI
medium_airport,Satu Mare International Airport,47.7033,22.8857,SUJ
medium_airport,Sui Airport,28.64509964,69.17690277,SUL
medium_airport,Friedman Memorial Airport,43.50439835,-114.2959976,SUN
medium_airport,Spirit of St Louis Airport,38.662102,-90.652,SUS
medium_airport,Nausori International Airport,-18.04330063,178.5590057,SUV
medium_airport,Sioux Gateway Airport / Brigadier General Bud Day Field,42.397605,-96.382237,SUX
medium_airport,Savoonga Airport,63.686401,-170.492996,SVA
medium_airport,Sambava Airport,-14.2786,50.174702,SVB
medium_airport,Grant County Airport,32.636701,-108.154736,SVC
medium_airport,Argyle International Airport,13.156695,-61.149945,SVD
large_airport,"Stavanger Airport, Sola",58.876701,5.63778,SVG
medium_airport,Eduardo Falla Solano Airport,2.15217,-74.7663,SVI
medium_airport,"Svolvær Airport, Helle",68.243301,14.6692,SVJ
medium_airport,Savonlinna Airport,61.9431,28.945101,SVL
large_airport,Sheremetyevo International Airport,55.972599,37.4146,SVO
medium_airport,Kuito Airport,-12.40460014,16.94739914,SVP
medium_airport,Sevilla Airport,37.417999,-5.89311,SVQ
medium_airport,Sparrevohn LRRS Airport,61.09740067,-155.5740051,SVW
large_airport,Koltsovo Airport,56.74309921,60.80270004,SVX
medium_airport,San Antonio Del Tachira Airport,7.84083,-72.439697,SVZ
medium_airport,Jieyang Chaoshan International Airport,23.552,116.5033,SWA
medium_airport,Stawell Airport,-37.07170105,142.7409973,SWC
medium_airport,Seward Airport,60.130478,-149.418612,SWD
medium_airport,New York Stewart International Airport,41.504101,-74.104797,SWF
medium_airport,Swan Hill Airport,-35.37580109,143.5330048,SWH
medium_airport,Stillwater Regional Airport,36.162132,-97.085581,SWO
medium_airport,Swansea Airport,51.601366,-4.071006,SWS
medium_airport,Strezhevoy Airport,60.7094,77.660004,SWT
medium_airport,Suwon Airport,37.239399,127.007004,SWU
medium_airport,Severo-Evensk Airport,61.921786,159.229059,SWV
medium_airport,Strasbourg Airport,48.53829956,7.628230095,SXB
medium_airport,West Sale Airport,-38.090827,146.965335,SXE
medium_airport,Siri Airport,25.908899,54.539398,SXI
medium_airport,Shanshan Airport,42.911701,90.247498,SXJ
medium_airport,Sligo Airport,54.28020096,-8.599209785,SXL
large_airport,Princess Juliana International Airport,18.041,-63.108898,SXM
medium_airport,Sua Pan Airport,-20.5534,26.115801,SXN
medium_airport,Soldotna Airport,60.474935,-151.038471,SXQ
medium_airport,Sheikh ul Alam International Airport,33.987099,74.7742,SXR
medium_airport,Salem Airport,11.7833004,78.06559753,SXV
medium_airport,Siirt Airport,37.97890091,41.8404007,SXZ
large_airport,Sydney Kingsford Smith International Airport,-33.946098,151.177002,SYD
medium_airport,Sirjan Airport,29.5509,55.672699,SYJ
medium_airport,Shonai Airport,38.812199,139.787003,SYO
medium_airport,Ruben Cantu Airport,8.085599899,-80.94529724,SYP
medium_airport,Tobías Bolaños International Airport,9.95705,-84.139801,SYQ
large_airport,Syracuse Hancock International Airport,43.11119843,-76.10630035,SYR
medium_airport,Saskylakh Airport,71.927902,114.080002,SYS
medium_airport,Saint-Yan Airport,46.414019,4.014177,SYT
medium_airport,Sehwan Sharif Airport,26.473101,67.717201,SYW
large_airport,Sanya Phoenix International Airport,18.3029,109.412003,SYX
medium_airport,Stornoway Airport,58.215599,-6.33111,SYY
large_airport,Shiraz Shahid Dastghaib International Airport,29.5392,52.589802,SYZ
medium_airport,Soyo Airport,-6.141089916,12.37180042,SZA
medium_airport,Sultan Abdul Aziz Shah International Airport,3.130579948,101.5490036,SZB
medium_airport,Samsun-Çarşamba Airport,41.253988,36.567546,SZF
medium_airport,Salzburg Airport,47.793301,13.0043,SZG
medium_airport,Siguanea Airport,21.6425,-82.955101,SZJ
medium_airport,Skukuza Airport,-24.96089935,31.58869934,SZK
medium_airport,Suzhou Guangfu Airport,31.2631,120.401001,SZV
large_airport,Shenzhen Bao'an International Airport,22.639299,113.810997,SZX
medium_airport,Olsztyn-Mazury Airport,53.481899,20.9377,SZY
medium_airport,Solidarity Szczecin–Goleniów Airport,53.584702,14.9022,SZZ
medium_airport,A.N.R. Robinson International Airport,11.1497,-60.832199,TAB
medium_airport,Daniel Z. Romualdez Airport,11.227761,125.027783,TAC
medium_airport,Daegu Airport,35.896872,128.65531,TAE
medium_airport,Oran Tafraoui Airport,35.5424,-0.532278,TAF
medium_airport,Bohol-Panglao International Airport,9.573045,123.770143,TAG
medium_airport,Tanna Airport,-19.45509911,169.223999,TAH
medium_airport,Ta'izz International Airport,13.68599987,44.13909912,TAI
medium_airport,Takamatsu Airport,34.21419907,134.0160065,TAK
medium_airport,General Francisco Javier Mina International Airport,22.29640007,-97.86589813,TAM
large_airport,Qingdao Jiaodong International Airport,36.361953,120.088171,TAO
medium_airport,Tapachula International Airport,14.794549,-92.369871,TAP
medium_airport,Taranto-Grottaglie Marcello Arlotta Airport,40.517502,17.4032,TAR
large_airport,Tashkent International Airport,41.25790024,69.28119659,TAS
medium_airport,Poprad-Tatry Airport,49.073601,20.2411,TAT
medium_airport,Tartu Airport,58.307499,26.690399,TAY
medium_airport,Daşoguz Airport,41.759853,59.836149,TAZ
medium_airport,Dong Tac Airport,13.0496,109.334,TBB
medium_airport,Tabiteuea North Airport,-1.22447,174.776001,TBF
medium_airport,Tugdan Airport,12.31099987,122.0849991,TBH
medium_airport,New Bight Airport,24.3153,-75.452301,TBI
medium_airport,Tabarka-Aïn Draham International Airport,36.98,8.87694,TBJ
medium_airport,Waynesville-St. Robert Regional Airport-Forney Field,37.7416,-92.140701,TBN
medium_airport,Captain Pedro Canga Rodríguez International Airport,-3.552074,-80.381086,TBP
large_airport,Tbilisi International Airport,41.669201,44.9547,TBS
medium_airport,Tabatinga Airport,-4.25567,-69.935799,TBT
medium_airport,Fua'amotu International Airport,-21.24119949,-175.1499939,TBU
medium_airport,Donskoye Airport,52.806099,41.4828,TBW
medium_airport,Tabriz International Airport,38.1339,46.235001,TBZ
medium_airport,Tennant Creek Airport,-19.63439941,134.1829987,TCA
medium_airport,Treasure Cay Airport,26.74530029,-77.39129639,TCB
medium_airport,Tucumcari Municipal Airport,35.18280029,-103.6029968,TCC
medium_airport,Tulcea Danube Delta Airport,45.0625,28.7143,TCE
medium_airport,Tuscaloosa National Airport,33.2206,-87.611397,TCL
medium_airport,La Florida Airport,1.81442,-78.7492,TCO
medium_airport,Taba International Airport,29.594496,34.775752,TCP
medium_airport,Coronel FAP Carlos Ciriani Santa Rosa International Airport,-18.05330086,-70.27580261,TCQ
medium_airport,Truth or Consequences Municipal Airport,33.2369,-107.272003,TCS
medium_airport,Tabas Airport,33.667801,56.8927,TCX
medium_airport,Tengchong Tuofeng Airport,24.938056,98.485833,TCZ
medium_airport,Teniente Av. Jorge Henrich Arauz Airport,-14.81869984,-64.91799927,TDD
medium_airport,Tandag Airport,9.072002,126.17132,TDG
medium_airport,Taldykorgan Airport,45.12255,78.442758,TDK
medium_airport,Héroes De Malvinas Airport,-37.234634,-59.228647,TDL
medium_airport,Trat Airport,12.2746,102.319,TDX
medium_airport,Tela Airport,15.7759,-87.4758,TEA
medium_airport,Teterboro Airport,40.850101,-74.060799,TEB
medium_airport,Telêmaco Borba Airport,-24.317801,-50.6516,TEC
medium_airport,Thisted Airport,57.068802,8.70522,TED
medium_airport,Cheikh Larbi Tébessi Airport,35.43159866,8.12071991,TEE
medium_airport,Telfer Airport,-21.715,122.228996,TEF
medium_airport,Temora Airport,-34.421398,147.511993,TEM
medium_airport,Tongren Fenghuang Airport,27.883333,109.308889,TEN
medium_airport,Tekirdağ Çorlu Airport,41.13819885,27.91909981,TEQ
medium_airport,Lajes Airport,38.761799,-27.090799,TER
medium_airport,Chingozi Airport,-16.10479927,33.64020157,TET
medium_airport,Manapouri Airport,-45.5331,167.649994,TEU
medium_airport,Teruel Airport,40.410269,-1.217366,TEV
medium_airport,Telluride Regional Airport,37.9538,-107.907997,TEX
medium_airport,Tezpur Airport,26.70910072,92.78469849,TEZ
medium_airport,Tefé Airport,-3.38294,-64.724098,TFF
medium_airport,Tenerife Norte-Ciudad de La Laguna Airport,28.4827,-16.341499,TFN
large_airport,Tenerife Sur Airport,28.0445,-16.5725,TFS
large_airport,Chengdu Tianfu International Airport,30.31252,104.441284,TFU
large_airport,Podgorica Airport / Podgorica Golubovci Airbase,42.359402,19.2519,TGD
medium_airport,Sultan Mahmud Airport,5.382639885,103.1029968,TGG
medium_airport,Tiga Airport,-21.096407,167.80379,TGJ
medium_airport,Taganrog Yuzhny Airport,47.1983333,38.8491667,TGK
medium_airport,Târgu Mureş Transilvania International Airport,46.467701,24.4125,TGM
medium_airport,Latrobe Valley Airport,-38.211004,146.470817,TGN
medium_airport,Tongliao Airport,43.556702,122.199997,TGO
medium_airport,Podkamennaya Tunguska Airport,61.589699,89.994003,TGP
medium_airport,Touggourt Sidi Madhi Airport,33.067799,6.08867,TGR
medium_airport,Tanga Airport,-5.09236,39.071201,TGT
medium_airport,Toncontín International Airport,14.0609,-87.217201,TGU
medium_airport,Angel Albino Corzo International Airport,16.56360054,-93.02249908,TGZ
medium_airport,Senador Petrônio Portela Airport,-5.06025,-42.823712,THE
medium_airport,Thangool Airport,-24.494863,150.577967,THG
medium_airport,Tachileik Airport,20.48380089,99.93540192,THL
medium_airport,Trollhättan-Vänersborg Airport,58.31809998,12.34500027,THN
medium_airport,Tianshui Maijishan Airport,34.5601,105.860343,THQ
large_airport,Mehrabad International Airport,35.68920135,51.31340027,THR
medium_airport,Sukhothai Airport,17.23800087,99.81819916,THS
medium_airport,Tahoua Airport,14.8757,5.26536,THZ
large_airport,Tirana International Airport Mother Teresa,41.4147,19.7206,TIA
medium_airport,Abdelhafid Boussouf Bou Chekif Airport,35.341099,1.46315,TID
medium_airport,Ta’if Regional Airport,21.483001,40.543442,TIF
medium_airport,Tikehau Airport,-15.1196003,-148.2310028,TIH
large_airport,General Abelardo L. Rodriguez International Airport,32.541043,-116.969976,TIJ
medium_airport,Mozes Kilangin Airport,-4.52978,136.887388,TIM
medium_airport,Tindouf Airport,27.7003994,-8.167099953,TIN
medium_airport,Tinian International Airport,14.998101,145.61923,TIQ
medium_airport,Timaru Airport,-44.30279922,171.2250061,TIU
medium_airport,Tivat Airport,42.40470123,18.72330093,TIV
medium_airport,Tacoma Narrows Airport,47.267407,-122.577295,TIW
medium_airport,Space Coast Regional Airport,28.51479912,-80.79920197,TIX
medium_airport,Capitan Oriel Lea Plaza Airport,-21.5557,-64.701302,TJA
